waste_type,sub_type,weight_kg,distance_km,condition,month,day_of_week,county,collection_point,market_tier,tier_score,tier_multiplier,price_per_kg
paper,cardboard,28.78,8.01,mixed,1,2,Nairobi,household,semi_formal,0.3627,0.8088,8.56
plastic,HDPE,15.24,2.83,clean,7,3,Kisumu,household,semi_formal,0.5093,0.8135,18.03
e_waste,batteries,15.5,12.24,clean,10,0,Nairobi,commercial,semi_formal,0.5108,0.9755,42.57
organic,garden_waste,1.24,5.97,clean,1,6,Eldoret,household,semi_formal,0.45,0.9175,4.87
textile,industrial_textile,8.65,1.39,contaminated,9,4,Nakuru,commercial,informal,0.0212,0.8042,3.37
textile,industrial_textile,3.14,10.09,clean,2,6,Nairobi,household,semi_formal,0.45,0.89,6.57
metal,tin,4.18,16.68,contaminated,5,6,Nairobi,commercial,informal,0.0,0.9,10.92
glass,colored_glass,3.92,4.06,mixed,11,5,Nairobi,commercial,informal,0.225,0.6512,2.59
glass,colored_glass,28.26,13.69,clean,5,4,Nairobi,household,semi_formal,0.5847,0.8131,3.41
plastic,PVC,26.07,3.99,contaminated,8,6,Nairobi,dump_site,informal,0.122,0.6663,3.39
paper,office_paper,1.2,2.12,clean,11,1,Kisumu,dump_site,semi_formal,0.45,0.835,8.7
e_waste,phones,31.46,8.8,contaminated,5,5,Mombasa,commercial,informal,0.1532,0.9577,57.5
metal,copper,13.56,3.58,contaminated,8,5,Nairobi,commercial,informal,0.0496,0.905,279.8
plastic,PVC,51.35,3.14,clean,4,3,Kisumu,household,formal,0.7183,0.893,6.0
metal,tin,19.04,0.69,clean,12,2,Mombasa,household,semi_formal,0.5313,0.9531,16.83
e_waste,batteries,97.26,0.66,clean,6,6,Nairobi,commercial,formal,0.9842,0.9992,52.16
paper,mixed_paper,0.93,3.34,clean,4,4,Mombasa,dump_site,semi_formal,0.45,0.835,4.48
plastic,PP,19.67,11.9,clean,5,5,Mombasa,dump_site,semi_formal,0.5349,0.8233,9.09
metal,tin,25.97,3.32,contaminated,10,3,Nairobi,household,informal,0.1214,0.9121,10.8
glass,mixed_glass,19.12,5.04,clean,8,3,Eldoret,dump_site,semi_formal,0.5317,0.7893,2.53
glass,mixed_glass,4.74,1.46,mixed,10,0,Nairobi,household,informal,0.225,0.6512,1.88
metal,tin,26.12,15.63,mixed,11,1,Kisumu,commercial,informal,0.3473,0.9347,12.75
paper,office_paper,69.41,2.49,clean,6,2,Nairobi,household,formal,0.8229,0.9469,14.37
metal,copper,13.57,6.51,clean,10,4,Eldoret,industrial,semi_formal,0.4996,0.95,384.38
paper,cardboard,34.06,3.28,clean,9,0,Nairobi,commercial,semi_formal,0.6183,0.8855,13.88
organic,food_waste,39.0,14.04,clean,11,0,Nairobi,commercial,semi_formal,0.6468,0.947,4.38
metal,brass,47.99,0.62,contaminated,3,6,Mombasa,household,informal,0.2489,0.9249,150.75
plastic,mixed_plastic,35.9,5.49,mixed,4,1,Nairobi,dump_site,semi_formal,0.4039,0.7735,5.39
paper,cardboard,10.95,2.15,clean,9,0,Nairobi,dump_site,semi_formal,0.4845,0.8453,9.1
e_waste,phones,14.63,2.83,clean,10,5,Nairobi,household,semi_formal,0.5058,0.9753,93.6
metal,brass,17.27,6.4,contaminated,6,5,Mombasa,dump_site,informal,0.071,0.9071,105.27
glass,clear_glass,21.71,26.25,mixed,1,1,Kisumu,household,informal,0.3218,0.6948,3.24
metal,tin,1.53,6.6,mixed,5,1,Nakuru,household,informal,0.225,0.9225,10.97
plastic,PET,71.61,6.59,clean,12,5,Nairobi,dump_site,formal,0.8356,0.9375,24.92
metal,brass,20.63,2.22,clean,10,0,Mombasa,industrial,semi_formal,0.5405,0.954,261.44
organic,garden_waste,26.95,1.78,clean,10,2,Nairobi,household,semi_formal,0.5771,0.9366,7.03
glass,colored_glass,1.02,0.86,clean,4,5,Nairobi,commercial,semi_formal,0.45,0.7525,4.22
plastic,LDPE,2.91,5.99,clean,12,3,Nakuru,household,semi_formal,0.45,0.791,5.21
paper,cardboard,51.03,3.18,clean,11,3,Eldoret,dump_site,formal,0.7165,0.9149,8.52
paper,office_paper,23.23,3.87,clean,6,2,Nairobi,commercial,semi_formal,0.5555,0.8667,12.62
plastic,PET,21.77,1.29,contaminated,2,0,Nairobi,household,informal,0.0971,0.6569,13.55
e_waste,cables,9.2,10.77,mixed,7,6,Mombasa,industrial,informal,0.2493,0.9625,64.56
plastic,mixed_plastic,5.59,13.04,clean,12,2,Mombasa,commercial,semi_formal,0.4534,0.7923,7.35
plastic,mixed_plastic,32.53,10.33,contaminated,8,1,Nairobi,industrial,informal,0.1594,0.6806,5.22
paper,mixed_paper,24.72,3.89,clean,5,4,Nakuru,dump_site,semi_formal,0.5642,0.8693,4.68
textile,industrial_textile,11.84,6.46,clean,7,5,Kisumu,dump_site,semi_formal,0.4896,0.8979,4.61
paper,mixed_paper,16.15,0.74,clean,9,6,Nairobi,commercial,semi_formal,0.5145,0.8544,7.95
paper,mixed_paper,7.0,3.19,clean,12,5,Nakuru,dump_site,semi_formal,0.4616,0.8385,4.79
plastic,mixed_plastic,4.61,4.95,contaminated,8,5,Nairobi,industrial,informal,0.0,0.62,5.88
paper,cardboard,28.27,6.39,clean,2,1,Nairobi,household,semi_formal,0.5847,0.8754,12.26
glass,clear_glass,63.64,14.5,mixed,6,1,Kisumu,household,semi_formal,0.5645,0.804,3.67
paper,cardboard,77.67,8.24,mixed,7,6,Nakuru,commercial,semi_formal,0.6457,0.8937,9.24
plastic,PP,27.48,9.7,mixed,10,0,Nairobi,household,semi_formal,0.3552,0.755,8.14
plastic,LDPE,15.71,0.67,clean,12,2,Nairobi,commercial,semi_formal,0.512,0.8146,7.21
metal,brass,34.85,1.55,clean,10,2,Mombasa,industrial,semi_formal,0.6228,0.9623,255.34
e_waste,mixed_ewaste,29.06,5.03,mixed,8,0,Nairobi,commercial,semi_formal,0.3643,0.9682,54.91
paper,cardboard,16.0,3.56,mixed,12,3,Eldoret,commercial,informal,0.2887,0.7866,7.55
e_waste,computers,52.73,13.11,clean,12,3,Nairobi,dump_site,formal,0.7263,0.9863,73.24
plastic,PVC,25.59,1.29,clean,7,3,Nairobi,dump_site,semi_formal,0.5692,0.8363,6.04
textile,clothes,23.56,6.33,clean,9,2,Nairobi,industrial,semi_formal,0.5575,0.9115,14.05
plastic,PET,13.08,24.7,clean,8,4,Nairobi,commercial,semi_formal,0.4968,0.8088,25.97
glass,mixed_glass,20.15,0.4,mixed,11,1,Mombasa,industrial,informal,0.3127,0.6907,2.32
glass,mixed_glass,9.6,5.5,contaminated,5,2,Mombasa,household,informal,0.0266,0.562,1.21
paper,newspaper,3.64,1.78,contaminated,9,0,Mombasa,commercial,informal,0.0,0.7,3.58
paper,mixed_paper,3.75,4.97,clean,5,2,Mombasa,household,semi_formal,0.45,0.835,5.61
textile,industrial_textile,14.06,0.47,mixed,11,4,Nairobi,household,informal,0.2774,0.8555,4.97
paper,mixed_paper,1.0,8.71,clean,2,2,Nairobi,household,semi_formal,0.45,0.835,7.03
metal,steel,36.08,9.4,contaminated,11,1,Nairobi,commercial,informal,0.18,0.918,17.06
metal,tin,11.22,1.39,mixed,8,6,Nairobi,industrial,informal,0.261,0.9261,18.83
plastic,PET,15.76,10.69,clean,3,2,Nakuru,industrial,semi_formal,0.5123,0.8147,22.01
plastic,mixed_plastic,11.22,13.13,mixed,4,5,Nakuru,commercial,informal,0.261,0.7192,5.45
metal,brass,3.04,1.74,contaminated,8,6,Mombasa,dump_site,informal,0.0,0.9,131.85
rubber,mixed_rubber,3.49,6.13,mixed,11,6,Kisumu,household,informal,0.225,0.845,5.68
plastic,HDPE,15.84,1.54,mixed,3,2,Nakuru,industrial,informal,0.2877,0.7293,13.21
paper,cardboard,21.53,3.8,clean,7,3,Eldoret,household,semi_formal,0.5457,0.8637,8.61
e_waste,mixed_ewaste,23.93,7.74,clean,6,6,Kisumu,dump_site,semi_formal,0.5596,0.978,45.16
plastic,PP,42.39,5.5,mixed,6,4,Nairobi,dump_site,semi_formal,0.4415,0.7878,8.0
e_waste,batteries,21.34,14.11,clean,11,2,Mombasa,dump_site,semi_formal,0.5446,0.9772,27.84
plastic,PP,1.56,0.4,clean,12,1,Mombasa,commercial,semi_formal,0.45,0.791,10.44
metal,brass,9.11,11.62,clean,12,5,Nairobi,household,semi_formal,0.4738,0.9474,234.22
plastic,PVC,5.53,22.06,mixed,5,1,Nairobi,dump_site,informal,0.2281,0.7067,3.72
plastic,mixed_plastic,15.87,14.49,clean,10,0,Mombasa,dump_site,semi_formal,0.513,0.8149,6.7
plastic,PVC,35.17,1.57,mixed,11,6,Nairobi,dump_site,semi_formal,0.3996,0.7719,4.29
organic,food_waste,34.06,8.22,clean,12,0,Nairobi,dump_site,semi_formal,0.6182,0.9427,4.18
metal,tin,4.0,16.5,clean,1,3,Nairobi,dump_site,semi_formal,0.45,0.945,16.81
plastic,mixed_plastic,10.46,0.36,clean,8,4,Mombasa,commercial,semi_formal,0.4816,0.803,9.03
metal,tin,4.7,12.06,clean,11,4,Nairobi,household,semi_formal,0.45,0.945,14.9
metal,steel,21.37,7.51,mixed,3,4,Mombasa,household,informal,0.3198,0.932,19.43
plastic,mixed_plastic,69.11,15.43,clean,12,4,Nairobi,household,formal,0.8212,0.9321,9.98
plastic,LDPE,28.03,2.89,mixed,12,1,Nairobi,industrial,semi_formal,0.3583,0.7562,6.69
e_waste,mixed_ewaste,9.17,2.54,clean,6,0,Mombasa,dump_site,semi_formal,0.4742,0.9737,47.76
paper,newspaper,9.62,1.7,mixed,3,0,Nairobi,dump_site,informal,0.2517,0.7755,5.08
plastic,PP,21.5,13.46,mixed,4,0,Eldoret,household,informal,0.3205,0.7418,6.96
plastic,HDPE,2.61,9.72,clean,1,2,Nairobi,commercial,semi_formal,0.45,0.791,20.31
e_waste,mixed_ewaste,1.45,10.49,clean,10,5,Kisumu,commercial,semi_formal,0.45,0.9725,49.68
plastic,LDPE,7.6,19.52,clean,8,3,Kisumu,commercial,semi_formal,0.4651,0.7967,6.36
paper,mixed_paper,1.28,1.18,mixed,4,5,Kisumu,household,informal,0.225,0.7675,3.69
plastic,PVC,137.7,9.77,clean,2,0,Nairobi,industrial,formal,1.0,1.0,11.19
organic,garden_waste,8.77,0.53,mixed,3,1,Nairobi,household,informal,0.2468,0.887,5.07
paper,office_paper,24.74,13.03,clean,11,5,Nairobi,dump_site,semi_formal,0.5643,0.8693,8.99
plastic,LDPE,117.51,8.68,mixed,2,4,Kisumu,commercial,formal,0.775,0.9145,7.19
metal,aluminum,98.06,4.28,clean,4,2,Nakuru,commercial,formal,0.9887,0.9989,81.11
plastic,LDPE,27.74,3.57,mixed,10,2,Kisumu,industrial,semi_formal,0.3567,0.7555,5.05
paper,mixed_paper,44.13,13.12,contaminated,5,0,Nairobi,household,informal,0.2266,0.768,3.62
plastic,PVC,18.17,4.71,contaminated,6,0,Nakuru,commercial,informal,0.0762,0.649,2.92
glass,clear_glass,15.51,0.91,mixed,7,1,Eldoret,household,informal,0.2859,0.6786,3.25
glass,colored_glass,0.8,1.06,mixed,9,0,Nairobi,dump_site,informal,0.225,0.6512,2.83
paper,office_paper,31.08,1.19,clean,5,5,Nairobi,industrial,semi_formal,0.601,0.8803,17.26
metal,steel,12.78,3.48,mixed,2,4,Eldoret,commercial,informal,0.2701,0.927,20.66
paper,cardboard,6.64,10.61,mixed,7,3,Eldoret,household,informal,0.2345,0.7703,5.75
plastic,mixed_plastic,8.73,1.11,mixed,3,1,Nakuru,industrial,informal,0.2466,0.7137,7.27
plastic,LDPE,115.49,6.97,contaminated,1,4,Mombasa,household,semi_formal,0.55,0.829,4.2
glass,colored_glass,6.91,22.43,contaminated,10,4,Nairobi,household,informal,0.0111,0.555,1.5
paper,office_paper,17.72,3.55,clean,7,3,Nairobi,commercial,semi_formal,0.5236,0.8571,14.6
paper,cardboard,10.32,4.57,clean,1,5,Nairobi,dump_site,semi_formal,0.4808,0.8442,10.32
e_waste,cables,5.0,7.55,mixed,12,4,Eldoret,dump_site,informal,0.225,0.9613,34.42
e_waste,cables,5.15,11.7,clean,10,3,Nairobi,commercial,semi_formal,0.4509,0.9725,65.78
e_waste,phones,10.31,2.51,mixed,3,0,Mombasa,industrial,informal,0.2558,0.9628,101.34
metal,aluminum,78.48,5.41,mixed,10,1,Nairobi,industrial,semi_formal,0.6504,0.965,94.53
e_waste,computers,2.66,4.65,contaminated,8,6,Kisumu,industrial,informal,0.0,0.95,47.68
paper,cardboard,97.36,9.72,mixed,6,1,Nairobi,industrial,formal,0.7597,0.9279,12.0
metal,brass,7.81,6.73,mixed,7,2,Kisumu,commercial,informal,0.2413,0.9241,196.47
plastic,HDPE,13.91,6.14,contaminated,3,0,Nairobi,industrial,informal,0.0516,0.6396,10.83
metal,aluminum,75.72,9.76,clean,4,0,Eldoret,commercial,formal,0.8594,0.9859,82.23
glass,clear_glass,69.8,1.44,mixed,1,3,Eldoret,commercial,semi_formal,0.6002,0.8201,4.96
metal,tin,12.04,1.3,clean,8,3,Nairobi,dump_site,semi_formal,0.4908,0.9491,19.58
plastic,HDPE,3.8,0.7,mixed,3,0,Nairobi,household,informal,0.225,0.7055,14.19
plastic,mixed_plastic,39.91,10.66,clean,1,6,Kisumu,dump_site,semi_formal,0.6521,0.8678,7.65
metal,aluminum,1.96,5.52,mixed,10,0,Nairobi,household,informal,0.225,0.9225,63.31
metal,tin,7.29,3.56,clean,12,5,Nairobi,commercial,semi_formal,0.4633,0.9463,22.05
plastic,PP,11.08,0.31,clean,6,4,Nairobi,household,semi_formal,0.4852,0.8044,12.33
metal,steel,0.75,2.68,clean,3,4,Nairobi,commercial,semi_formal,0.45,0.945,32.1
paper,office_paper,23.91,3.0,mixed,6,0,Eldoret,industrial,informal,0.3345,0.8003,9.13
textile,clothes,7.53,7.73,mixed,9,5,Nairobi,commercial,informal,0.2396,0.8479,10.04
plastic,HDPE,41.49,2.01,clean,11,1,Mombasa,industrial,semi_formal,0.6612,0.8713,22.04
metal,steel,17.82,12.63,clean,12,4,Nairobi,commercial,semi_formal,0.5242,0.9524,26.62
organic,food_waste,4.8,0.33,mixed,11,1,Eldoret,commercial,informal,0.225,0.8838,2.81
plastic,LDPE,45.98,1.32,mixed,7,2,Nakuru,commercial,semi_formal,0.4622,0.7956,6.02
e_waste,computers,12.37,10.34,clean,3,0,Nairobi,commercial,semi_formal,0.4927,0.9746,79.88
e_waste,batteries,9.45,0.21,clean,11,1,Nairobi,commercial,semi_formal,0.4758,0.9738,49.12
metal,copper,3.05,3.6,clean,9,5,Nairobi,commercial,semi_formal,0.45,0.945,503.73
metal,tin,7.33,2.96,mixed,2,0,Nairobi,household,informal,0.2385,0.9238,16.32
paper,newspaper,15.88,6.05,clean,6,5,Nairobi,household,semi_formal,0.513,0.8539,6.69
plastic,PVC,20.71,6.2,clean,6,5,Nairobi,dump_site,semi_formal,0.541,0.8256,6.77
metal,brass,13.66,6.7,mixed,7,1,Mombasa,industrial,informal,0.2752,0.9275,224.37
e_waste,cables,26.85,4.56,contaminated,9,6,Nairobi,household,informal,0.1265,0.9563,38.1
plastic,LDPE,62.86,7.96,clean,8,0,Nairobi,commercial,formal,0.785,0.9183,9.59
plastic,HDPE,18.32,14.19,contaminated,8,2,Mombasa,dump_site,informal,0.0771,0.6493,6.9
plastic,mixed_plastic,4.98,1.7,clean,11,5,Kisumu,household,semi_formal,0.45,0.791,5.92
organic,food_waste,27.96,10.42,clean,11,5,Nairobi,household,semi_formal,0.5829,0.9374,4.11
metal,tin,101.44,6.56,mixed,3,3,Nairobi,dump_site,formal,0.775,0.9775,15.01
plastic,mixed_plastic,29.3,20.05,clean,11,0,Mombasa,dump_site,semi_formal,0.5907,0.8445,5.71
metal,copper,13.85,5.38,clean,10,3,Nairobi,commercial,semi_formal,0.5013,0.9501,495.95
plastic,LDPE,42.65,3.5,contaminated,8,5,Mombasa,commercial,informal,0.218,0.7028,4.8
plastic,PET,6.98,2.89,clean,4,3,Kisumu,household,semi_formal,0.4615,0.7954,18.77
e_waste,cables,47.16,4.28,clean,9,5,Eldoret,commercial,semi_formal,0.6941,0.9847,56.66
plastic,LDPE,17.9,5.78,mixed,7,1,Mombasa,commercial,informal,0.2997,0.7339,5.37
e_waste,computers,51.32,6.39,clean,2,2,Nairobi,industrial,formal,0.7182,0.9859,112.21
paper,office_paper,177.24,8.49,mixed,7,5,Eldoret,industrial,formal,0.775,0.9325,11.25
paper,mixed_paper,2.69,13.18,clean,11,2,Mombasa,commercial,semi_formal,0.45,0.835,5.98
metal,brass,7.19,2.7,clean,6,0,Nairobi,dump_site,semi_formal,0.4627,0.9463,200.26
plastic,PVC,4.53,5.36,mixed,1,1,Eldoret,dump_site,informal,0.225,0.7055,3.8
e_waste,batteries,17.49,15.07,contaminated,2,2,Nairobi,household,informal,0.0723,0.9536,23.71
metal,brass,7.12,6.11,contaminated,5,5,Nairobi,household,informal,0.0123,0.9012,151.73
paper,cardboard,58.22,2.52,clean,1,4,Nairobi,industrial,formal,0.7581,0.9274,15.66
metal,aluminum,6.0,0.79,clean,9,2,Nairobi,household,semi_formal,0.4558,0.9456,95.94
metal,aluminum,16.53,7.07,mixed,5,1,Nakuru,commercial,informal,0.2918,0.9292,58.71
glass,colored_glass,14.96,2.82,mixed,2,3,Kisumu,industrial,informal,0.2827,0.6772,3.19
plastic,PP,26.66,7.95,mixed,11,5,Nairobi,commercial,semi_formal,0.3504,0.7531,9.41
metal,copper,2.41,4.34,clean,6,6,Nairobi,commercial,semi_formal,0.45,0.945,483.09
paper,mixed_paper,87.54,7.54,clean,7,1,Nairobi,household,formal,0.9278,0.9784,7.13
paper,cardboard,44.52,9.61,contaminated,12,3,Nairobi,household,informal,0.2288,0.7686,6.15
paper,office_paper,59.57,3.0,mixed,1,2,Nairobi,household,semi_formal,0.541,0.8623,11.87
plastic,LDPE,39.36,7.13,contaminated,12,4,Nairobi,household,informal,0.1989,0.6956,3.68
glass,mixed_glass,46.08,7.89,clean,7,3,Mombasa,household,semi_formal,0.6878,0.8595,3.44
e_waste,mixed_ewaste,41.55,6.72,clean,1,2,Nairobi,commercial,semi_formal,0.6616,0.9831,69.04
metal,copper,3.64,7.6,clean,6,6,Nairobi,dump_site,semi_formal,0.45,0.945,366.32
glass,mixed_glass,32.06,0.48,mixed,7,6,Nairobi,commercial,semi_formal,0.3817,0.7217,3.15
textile,industrial_textile,2.9,3.6,clean,12,6,Kisumu,industrial,semi_formal,0.45,0.89,7.28
metal,brass,27.06,12.53,contaminated,10,4,Kisumu,dump_site,informal,0.1277,0.9128,103.85
paper,mixed_paper,2.28,2.9,contaminated,12,4,Nairobi,household,informal,0.0,0.7,2.59
paper,office_paper,16.35,12.79,clean,8,6,Mombasa,household,semi_formal,0.5157,0.8547,10.87
plastic,LDPE,79.55,10.58,mixed,10,6,Kisumu,industrial,semi_formal,0.6566,0.8695,6.15
plastic,PP,7.23,1.31,clean,3,0,Nairobi,industrial,semi_formal,0.4629,0.7959,12.33
metal,brass,7.99,12.7,mixed,7,5,Nairobi,commercial,informal,0.2423,0.9242,202.37
plastic,mixed_plastic,2.55,2.78,contaminated,7,3,Mombasa,dump_site,informal,0.0,0.62,3.69
plastic,mixed_plastic,55.59,14.76,mixed,7,2,Mombasa,industrial,semi_formal,0.5179,0.8168,9.17
plastic,PP,88.51,0.58,clean,2,4,Nairobi,commercial,formal,0.9335,0.9747,18.95
plastic,mixed_plastic,49.91,1.51,clean,2,0,Mombasa,industrial,formal,0.71,0.8898,10.81
plastic,PET,7.56,12.79,clean,7,4,Nairobi,industrial,semi_formal,0.4648,0.7966,27.91
metal,brass,4.18,10.26,mixed,1,5,Nairobi,household,informal,0.225,0.9225,225.51
organic,garden_waste,31.9,16.01,mixed,1,6,Nairobi,household,semi_formal,0.3807,0.9071,4.9
e_waste,phones,35.88,1.47,clean,1,1,Nakuru,industrial,semi_formal,0.6288,0.9814,102.13
paper,mixed_paper,9.51,10.93,mixed,1,5,Nairobi,commercial,informal,0.2511,0.7753,5.6
paper,cardboard,19.01,1.65,mixed,4,2,Nairobi,household,informal,0.3061,0.7918,7.14
paper,mixed_paper,2.89,1.57,clean,9,1,Mombasa,household,semi_formal,0.45,0.835,6.08
plastic,PVC,28.5,13.71,clean,11,0,Mombasa,commercial,semi_formal,0.586,0.8427,6.21
paper,cardboard,43.74,11.07,mixed,12,4,Nakuru,commercial,semi_formal,0.4493,0.8348,6.49
plastic,HDPE,3.22,14.29,mixed,9,3,Nairobi,commercial,informal,0.225,0.7055,14.14
metal,brass,40.89,4.06,mixed,3,1,Mombasa,household,semi_formal,0.4328,0.9433,177.87
paper,office_paper,32.91,14.82,mixed,10,3,Nairobi,commercial,semi_formal,0.3866,0.816,8.6
e_waste,mixed_ewaste,2.68,2.26,mixed,3,2,Nairobi,commercial,informal,0.225,0.9612,48.71
metal,brass,31.02,2.53,clean,4,6,Nakuru,commercial,semi_formal,0.6007,0.9601,207.42
plastic,LDPE,76.48,5.17,mixed,5,4,Nakuru,dump_site,semi_formal,0.6388,0.8628,4.12
textile,industrial_textile,28.21,8.12,clean,6,5,Nairobi,commercial,semi_formal,0.5844,0.9169,6.84
paper,newspaper,11.91,1.75,clean,12,6,Nairobi,household,semi_formal,0.49,0.847,6.57
rubber,mixed_rubber,57.64,21.44,mixed,3,2,Kisumu,commercial,semi_formal,0.5297,0.9059,7.15
metal,tin,27.9,10.15,mixed,3,1,Nairobi,commercial,semi_formal,0.3576,0.9358,15.76
plastic,mixed_plastic,68.36,2.39,clean,2,0,Nairobi,commercial,formal,0.8168,0.9304,11.02
plastic,mixed_plastic,8.85,0.36,contaminated,2,1,Nairobi,household,informal,0.0223,0.6285,5.34
textile,clothes,18.56,3.99,mixed,10,0,Kisumu,household,informal,0.3035,0.8607,6.88
e_waste,batteries,0.55,12.55,clean,3,3,Nairobi,household,semi_formal,0.45,0.9725,42.8
plastic,LDPE,4.17,5.24,mixed,2,4,Nairobi,industrial,informal,0.225,0.7055,6.64
plastic,PP,5.11,0.95,mixed,2,1,Mombasa,household,informal,0.2257,0.7058,8.12
metal,aluminum,23.79,0.26,mixed,3,0,Eldoret,household,informal,0.3338,0.9334,62.18
metal,brass,33.49,1.52,clean,10,2,Kisumu,industrial,semi_formal,0.6149,0.9615,265.97
metal,tin,5.38,2.27,mixed,4,2,Nairobi,commercial,informal,0.2272,0.9227,16.09
metal,aluminum,5.52,19.64,mixed,9,0,Nairobi,household,informal,0.228,0.9228,59.31
metal,aluminum,14.7,4.31,contaminated,8,1,Mombasa,household,informal,0.0562,0.9056,48.81
paper,cardboard,52.5,10.41,mixed,1,1,Nairobi,commercial,semi_formal,0.5,0.85,11.66
metal,aluminum,5.14,9.73,clean,1,5,Mombasa,commercial,semi_formal,0.4508,0.9451,100.23
paper,office_paper,20.1,5.47,clean,6,2,Nairobi,household,semi_formal,0.5374,0.8612,11.61
e_waste,phones,8.36,9.46,clean,10,3,Mombasa,household,semi_formal,0.4694,0.9735,73.57
plastic,PET,24.55,7.31,clean,2,3,Mombasa,commercial,semi_formal,0.5632,0.834,25.44
metal,brass,38.47,7.85,mixed,3,0,Nairobi,dump_site,semi_formal,0.4188,0.9419,207.83
e_waste,mixed_ewaste,21.34,1.74,contaminated,10,0,Kisumu,dump_site,informal,0.0946,0.9547,24.36
plastic,PET,43.75,0.93,mixed,2,1,Nairobi,household,semi_formal,0.4493,0.7908,20.18
plastic,mixed_plastic,1.86,5.62,clean,5,0,Nairobi,industrial,semi_formal,0.45,0.791,9.24
metal,aluminum,50.63,12.85,mixed,5,5,Nairobi,commercial,semi_formal,0.4892,0.9489,74.63
paper,office_paper,35.5,0.61,mixed,8,1,Mombasa,household,semi_formal,0.4016,0.8205,9.34
metal,steel,19.28,3.06,clean,7,0,Nairobi,commercial,semi_formal,0.5327,0.9533,34.7
metal,steel,64.24,1.38,clean,3,0,Nairobi,commercial,formal,0.793,0.9793,34.79
plastic,PP,64.78,33.16,mixed,11,2,Nairobi,industrial,semi_formal,0.5711,0.837,10.22
textile,industrial_textile,19.63,7.3,contaminated,9,6,Nairobi,household,informal,0.0847,0.8169,3.31
metal,copper,2.38,0.24,mixed,8,1,Nairobi,commercial,informal,0.225,0.9225,416.34
plastic,mixed_plastic,26.21,4.38,clean,9,3,Nairobi,industrial,semi_formal,0.5728,0.8377,11.51
metal,tin,3.21,2.45,contaminated,11,0,Nairobi,household,informal,0.0,0.9,9.07
metal,aluminum,56.19,7.42,clean,1,0,Nairobi,commercial,formal,0.7464,0.9746,118.12
textile,industrial_textile,2.74,1.1,clean,4,2,Nairobi,industrial,semi_formal,0.45,0.89,8.14
paper,cardboard,7.38,2.12,contaminated,9,6,Mombasa,commercial,informal,0.0138,0.7041,6.28
plastic,HDPE,4.27,3.27,clean,5,3,Mombasa,dump_site,semi_formal,0.45,0.791,16.19
textile,industrial_textile,13.0,7.42,clean,4,1,Mombasa,industrial,semi_formal,0.4963,0.8993,6.09
textile,clothes,18.27,6.38,clean,1,0,Nakuru,dump_site,semi_formal,0.5268,0.9054,7.49
e_waste,batteries,2.83,4.25,mixed,5,4,Nairobi,household,informal,0.225,0.9612,35.59
paper,office_paper,33.6,15.45,clean,10,4,Nairobi,industrial,semi_formal,0.6156,0.8847,13.73
paper,cardboard,71.96,4.9,clean,8,6,Nairobi,industrial,formal,0.8377,0.9513,17.31
glass,clear_glass,22.26,0.89,clean,12,1,Nairobi,household,semi_formal,0.5499,0.7975,6.03
paper,newspaper,46.82,11.71,mixed,5,4,Nakuru,household,semi_formal,0.4671,0.8401,4.23
organic,garden_waste,4.82,9.35,mixed,10,3,Nairobi,industrial,informal,0.225,0.8838,5.47
paper,cardboard,4.46,9.43,clean,9,0,Nairobi,dump_site,semi_formal,0.45,0.835,11.17
metal,aluminum,35.81,2.96,mixed,3,4,Nairobi,commercial,semi_formal,0.4034,0.9403,84.72
textile,clothes,6.1,2.04,mixed,12,5,Kisumu,commercial,informal,0.2313,0.8463,7.29
paper,cardboard,26.01,3.85,clean,12,1,Nairobi,commercial,semi_formal,0.5717,0.8715,12.6
paper,mixed_paper,8.11,2.89,clean,1,2,Nakuru,household,semi_formal,0.468,0.8404,5.33
plastic,PET,5.85,7.61,clean,6,3,Nairobi,dump_site,semi_formal,0.4549,0.7929,16.8
rubber,tyres,5.39,12.07,mixed,1,0,Nairobi,industrial,informal,0.2273,0.8455,16.22
organic,food_waste,3.57,5.27,mixed,11,2,Nairobi,commercial,informal,0.225,0.8838,3.77
plastic,HDPE,3.66,5.57,contaminated,4,6,Nairobi,household,informal,0.0,0.62,8.76
