waste_type,sub_type,weight_kg,distance_km,consistency_score,month,day_of_week,market_demand_index,price_per_kg
e_waste,mixed_ewaste,8.59,19.73,0.7521,11,0,0.661,47.13
metal,steel,46.78,4.56,0.5349,12,6,0.3387,14.89
paper,cardboard,31.81,7.34,0.9045,1,3,0.4509,15.3
plastic,PP,14.43,25.96,0.7628,4,4,0.4447,12.51
metal,copper,5.47,5.75,0.8377,6,6,0.5088,542.35
organic,garden_waste,22.2,0.32,0.7907,7,6,0.3195,13.58
plastic,mixed_plastic,34.11,3.52,0.9165,10,6,0.2829,12.16
textile,industrial_textile,19.0,12.91,0.6576,9,0,0.5551,6.69
plastic,PET,15.97,8.7,0.4342,9,2,0.6011,30.6
organic,food_waste,47.44,8.08,0.7792,2,5,0.7551,7.12
organic,garden_waste,25.97,7.33,0.784,9,0,0.3787,8.89
paper,cardboard,90.67,6.3,0.7533,10,1,0.4482,13.65
metal,tin,7.51,1.74,0.68,10,3,0.5901,22.01
glass,clear_glass,19.02,4.71,0.4083,7,2,0.7986,12.74
paper,cardboard,38.58,5.63,0.4709,2,1,0.4966,15.63
textile,clothes,22.77,5.5,0.6073,2,6,0.5727,19.66
plastic,PVC,7.55,3.21,0.8167,9,3,0.491,8.05
plastic,PET,19.12,3.2,0.9592,11,2,0.2753,24.59
metal,steel,92.21,3.91,0.8178,10,4,0.4152,32.51
glass,clear_glass,14.02,4.07,0.7975,6,4,0.6889,12.57
rubber,tyres,29.01,4.06,0.5927,8,3,0.6409,20.78
metal,aluminum,14.07,7.58,0.6362,3,6,0.6941,106.36
glass,mixed_glass,40.77,1.38,0.7463,8,2,0.7524,4.24
textile,clothes,25.92,1.52,0.5513,3,6,0.5095,14.28
metal,aluminum,11.79,4.28,0.7996,10,6,0.4587,98.01
metal,steel,44.03,13.08,0.7101,10,0,0.3913,29.66
glass,clear_glass,9.61,3.85,0.822,1,5,0.7605,9.0
paper,office_paper,11.22,1.74,0.8848,12,1,0.3762,16.33
metal,aluminum,12.37,10.44,0.7171,10,3,0.443,93.34
e_waste,cables,3.19,0.55,0.6942,5,6,0.7269,63.42
paper,cardboard,43.49,0.2,0.643,6,1,0.5784,17.76
organic,garden_waste,26.12,12.97,0.5265,1,3,0.6838,7.05
organic,food_waste,54.42,1.04,0.8277,12,5,0.5609,7.28
e_waste,batteries,5.59,1.55,0.6914,2,3,0.2138,49.49
paper,cardboard,40.58,5.87,0.8892,12,0,0.4677,19.71
plastic,PET,29.02,0.88,0.8177,8,0,0.302,37.39
paper,cardboard,32.54,5.55,0.8389,12,3,0.3987,16.25
metal,steel,20.2,1.75,0.6799,5,0,0.3656,23.69
paper,mixed_paper,41.56,14.8,0.6537,11,0,0.302,7.32
metal,steel,68.59,9.71,0.4161,6,6,0.8117,30.19
paper,cardboard,38.93,17.32,0.5682,5,3,0.4718,10.8
metal,aluminum,9.9,18.91,0.4565,5,3,0.8104,81.97
plastic,PET,30.5,1.28,0.6903,12,0,0.4341,29.43
plastic,PET,21.25,28.5,0.6303,6,5,0.7045,39.36
paper,office_paper,18.12,0.63,0.6413,6,3,0.171,16.45
e_waste,phones,4.04,0.2,0.9269,8,1,0.2022,136.54
metal,aluminum,14.6,0.86,0.4865,7,5,0.4462,129.9
e_waste,mixed_ewaste,11.22,2.74,0.6887,7,1,0.5818,45.87
organic,food_waste,31.65,15.06,0.7039,5,3,0.7265,5.74
plastic,HDPE,20.6,19.71,0.8627,2,3,0.5474,24.48
paper,mixed_paper,29.62,21.62,0.4193,12,1,0.4414,10.47
plastic,PP,13.67,6.8,0.9764,6,6,0.4581,17.93
metal,steel,60.43,3.12,0.6396,12,4,0.5121,29.12
paper,cardboard,36.97,1.27,0.6386,6,2,0.2162,14.36
metal,brass,4.28,1.21,0.9287,8,1,0.647,326.25
organic,food_waste,58.97,2.92,0.7074,7,2,0.797,10.26
textile,clothes,15.64,4.89,0.9191,12,3,0.3364,14.33
e_waste,batteries,19.78,0.22,0.7359,2,3,0.5564,35.74
paper,cardboard,66.89,9.62,0.3737,7,2,0.3918,12.95
paper,cardboard,26.12,11.05,0.678,2,0,0.5586,13.33
rubber,tyres,23.53,4.27,0.7319,11,4,0.6145,20.66
plastic,PET,24.83,11.12,0.6681,7,2,0.6335,31.25
metal,aluminum,23.12,19.36,0.6434,12,2,0.7836,143.0
paper,cardboard,26.12,10.12,0.5355,4,3,0.4718,12.76
plastic,HDPE,26.81,7.16,0.4481,2,5,0.4334,25.19
plastic,HDPE,21.81,2.25,0.7354,8,0,0.5375,41.37
metal,copper,1.98,13.01,0.8304,2,6,0.4838,519.38
paper,newspaper,30.41,22.99,0.8763,5,4,0.503,6.08
plastic,PET,29.21,4.98,0.6072,4,3,0.5048,26.53
metal,tin,9.23,2.37,0.869,3,0,0.1918,20.32
metal,aluminum,14.16,0.83,0.8627,2,4,0.3405,128.08
plastic,HDPE,25.88,32.12,0.7106,8,5,0.434,30.63
organic,food_waste,40.41,4.03,0.7881,10,3,0.3878,6.07
plastic,HDPE,17.02,4.45,0.808,5,5,0.859,27.72
paper,mixed_paper,19.43,2.88,0.8524,4,5,0.6084,5.5
e_waste,computers,8.79,7.8,0.9026,2,5,0.6832,90.35
plastic,HDPE,25.14,2.65,0.813,9,2,0.4507,21.88
e_waste,batteries,12.29,21.45,0.5642,10,4,0.5459,58.92
glass,clear_glass,14.39,3.06,0.7583,7,0,0.6214,6.27
paper,cardboard,15.53,19.59,0.8445,6,3,0.5981,16.0
metal,copper,2.98,4.18,0.6647,8,1,0.1178,512.84
metal,aluminum,18.85,44.69,0.8771,11,2,0.3113,95.47
rubber,mixed_rubber,7.32,10.52,0.8001,12,4,0.6545,14.73
e_waste,phones,1.41,10.59,0.664,3,2,0.7506,74.74
textile,clothes,11.26,6.3,0.5407,6,6,0.3516,9.52
organic,garden_waste,24.72,7.73,0.6627,11,0,0.709,8.88
metal,aluminum,22.41,5.46,0.5874,8,6,0.3505,91.16
e_waste,phones,5.59,0.2,0.8318,10,4,0.4194,107.98
plastic,PVC,12.82,2.82,0.9152,12,3,0.1355,9.52
e_waste,phones,3.69,5.15,0.534,2,0,0.8466,127.24
metal,copper,3.22,1.29,0.8598,8,0,0.3313,589.04
plastic,PET,14.25,19.04,0.8032,7,2,0.2844,36.77
e_waste,computers,12.16,10.04,0.8471,4,4,0.2974,83.38
e_waste,phones,4.39,4.31,0.8153,8,3,0.4824,101.24
paper,office_paper,18.91,3.37,0.4182,2,2,0.3866,16.31
plastic,PET,25.0,6.78,0.802,6,4,0.7733,45.29
plastic,HDPE,15.9,15.07,0.9505,5,4,0.4712,24.78
rubber,tyres,20.71,7.16,0.5186,5,2,0.3623,17.42
plastic,PVC,12.03,2.52,0.7884,8,2,0.6415,9.7
plastic,PVC,13.28,0.64,0.6209,12,3,0.4778,11.19
paper,cardboard,35.86,7.28,0.6669,12,5,0.6846,15.81
plastic,PP,12.73,38.33,0.8168,9,4,0.8122,16.53
paper,cardboard,18.68,1.74,0.846,4,0,0.2618,9.33
plastic,PVC,14.43,12.04,0.8462,12,6,0.208,10.0
e_waste,cables,2.52,0.41,0.5925,12,1,0.3997,83.49
organic,garden_waste,25.29,4.78,0.7696,11,4,0.3522,9.43
textile,clothes,19.14,16.5,0.6178,11,0,0.6496,7.74
paper,cardboard,45.62,2.3,0.6594,10,1,0.5441,9.75
plastic,PVC,13.83,2.95,0.6241,10,3,0.5205,9.54
glass,clear_glass,28.3,4.24,0.7646,9,5,0.2121,11.48
e_waste,cables,10.2,0.8,0.7564,8,3,0.2485,88.24
paper,cardboard,53.02,4.66,0.9069,8,0,0.5785,15.26
glass,clear_glass,14.81,6.67,0.8947,5,6,0.527,5.6
e_waste,computers,10.82,4.6,0.5485,11,1,0.2831,62.97
paper,mixed_paper,33.78,15.07,0.5414,8,2,0.5,11.38
e_waste,computers,5.0,4.55,0.8978,8,0,0.3101,99.62
plastic,PET,43.34,6.52,0.6168,9,4,0.1327,35.12
plastic,mixed_plastic,40.4,17.18,0.7965,1,3,0.3771,7.08
paper,newspaper,11.75,6.25,0.7562,12,1,0.4214,11.68
metal,copper,3.67,9.53,0.5314,7,4,0.5317,505.44
e_waste,mixed_ewaste,14.94,3.35,0.7823,12,1,0.6223,92.61
paper,newspaper,17.6,9.17,0.3808,2,3,0.2833,8.62
metal,steel,36.48,3.29,0.8599,3,4,0.7341,27.98
e_waste,batteries,11.59,15.83,0.3102,12,5,0.6095,59.96
glass,colored_glass,7.17,2.01,0.4523,9,4,0.6609,6.96
e_waste,computers,16.63,2.23,0.8849,8,3,0.6806,121.07
plastic,PP,5.77,16.37,0.6946,5,0,0.191,13.91
e_waste,mixed_ewaste,15.21,8.3,0.7106,7,1,0.7418,64.13
plastic,PP,13.8,2.66,0.8696,7,4,0.6582,18.04
paper,cardboard,27.97,12.44,0.846,3,3,0.4503,12.18
metal,copper,2.69,1.71,0.9393,7,3,0.6349,576.2
paper,office_paper,14.48,2.13,0.6087,7,5,0.7636,19.97
glass,colored_glass,24.24,0.5,0.6696,4,6,0.4723,6.89
paper,cardboard,33.17,9.42,0.6258,5,3,0.3976,10.66
plastic,mixed_plastic,73.08,11.49,0.7663,10,0,0.4805,11.62
e_waste,batteries,11.62,3.49,0.5624,9,3,0.5815,48.48
paper,mixed_paper,39.31,13.6,0.9402,6,1,0.45,9.18
plastic,PET,18.54,11.13,0.8643,8,3,0.4549,36.51
textile,industrial_textile,18.29,0.38,0.9008,3,4,0.3342,8.72
glass,clear_glass,15.59,1.54,0.4199,6,3,0.4458,4.5
rubber,mixed_rubber,20.9,9.79,0.5954,7,4,0.2242,13.33
rubber,tyres,19.52,0.2,0.7771,4,2,0.4354,14.57
organic,garden_waste,36.61,4.09,0.5936,3,1,0.4864,5.78
e_waste,computers,10.61,1.45,0.8441,7,5,0.6162,77.19
paper,newspaper,16.44,1.97,0.7038,12,2,0.5714,9.62
metal,steel,20.21,10.14,0.7595,6,1,0.5076,42.82
paper,cardboard,28.36,10.12,0.8321,11,6,0.1566,10.9
e_waste,computers,8.11,4.02,0.88,11,0,0.401,58.37
paper,cardboard,40.84,10.51,0.7724,9,2,0.6962,16.78
organic,food_waste,29.72,12.68,0.8007,11,5,0.2631,4.93
metal,steel,75.27,3.01,0.5393,5,2,0.6208,29.56
plastic,PP,21.71,9.48,0.8024,10,5,0.4908,18.0
paper,cardboard,55.28,2.26,0.8557,2,2,0.1697,16.84
plastic,PVC,9.03,3.16,0.9316,4,4,0.1663,9.06
metal,steel,89.05,0.58,0.4202,7,2,0.6886,23.97
metal,steel,64.46,7.99,0.698,1,3,0.3131,20.04
e_waste,cables,4.09,16.17,0.7331,10,3,0.3473,49.93
plastic,mixed_plastic,36.07,10.49,0.8391,12,6,0.4128,8.23
metal,aluminum,20.42,5.54,0.8065,2,5,0.4335,109.07
metal,aluminum,28.0,5.29,0.7152,12,2,0.4326,99.68
plastic,mixed_plastic,30.07,0.83,0.9507,2,2,0.587,23.24
metal,steel,72.28,1.96,0.5688,2,2,0.5093,35.24
glass,clear_glass,30.03,16.17,0.7713,10,5,0.7758,6.61
e_waste,phones,3.05,11.19,0.2934,9,4,0.3907,121.39
plastic,PET,26.75,13.26,0.8157,12,3,0.5387,32.34
paper,newspaper,32.36,4.0,0.5909,6,3,0.7756,8.71
metal,steel,29.0,12.61,0.5899,7,2,0.6355,43.04
plastic,HDPE,35.02,1.69,0.9638,2,3,0.4265,40.57
organic,food_waste,66.38,18.2,0.6251,9,5,0.4107,5.99
paper,cardboard,34.11,6.88,0.7932,12,6,0.5968,17.7
organic,food_waste,123.19,6.83,0.7277,8,0,0.6651,7.74
plastic,PET,15.08,2.68,0.7813,12,1,0.8128,38.6
plastic,HDPE,40.03,6.07,0.8783,5,4,0.21,29.97
plastic,mixed_plastic,60.43,18.1,0.7468,12,1,0.2067,17.69
plastic,mixed_plastic,28.99,12.36,0.5524,7,4,0.6226,17.11
rubber,mixed_rubber,26.83,5.5,0.6147,2,2,0.6641,16.9
metal,steel,39.25,2.18,0.7082,5,1,0.8855,19.5
e_waste,mixed_ewaste,4.98,3.39,0.7397,6,3,0.7183,91.21
organic,food_waste,34.42,1.9,0.8323,1,3,0.4824,5.75
paper,cardboard,38.28,21.83,0.8374,11,4,0.4636,9.58
plastic,HDPE,33.27,3.05,0.7517,3,5,0.3422,23.18
paper,cardboard,65.99,1.0,0.3829,9,6,0.0701,10.6
plastic,PET,18.76,0.3,0.6196,12,3,0.3221,34.89
e_waste,phones,5.67,8.52,0.7333,6,4,0.7055,175.03
plastic,mixed_plastic,17.15,4.53,0.7395,8,5,0.5069,12.11
textile,clothes,24.45,8.52,0.5659,7,6,0.5811,16.09
paper,office_paper,15.51,1.26,0.4194,10,4,0.5374,9.33
paper,cardboard,39.45,11.96,0.3622,1,1,0.6349,14.07
glass,clear_glass,15.98,24.16,0.5891,5,2,0.2449,7.58
paper,cardboard,24.19,10.99,0.7942,8,1,0.6802,15.41
organic,garden_waste,21.73,4.7,0.7657,2,1,0.3552,8.42
metal,tin,8.31,3.64,0.8136,11,2,0.8306,19.55
rubber,tyres,19.09,0.28,0.7643,8,3,0.431,20.13
e_waste,batteries,7.73,1.34,0.8322,1,5,0.4449,64.26
organic,food_waste,34.9,4.75,0.8215,1,2,0.566,5.45
plastic,mixed_plastic,23.97,16.72,0.4788,2,1,0.7012,12.33
e_waste,cables,12.06,1.19,0.5783,8,0,0.612,88.15
plastic,HDPE,13.72,2.53,0.7164,7,1,0.4245,27.56
e_waste,computers,3.89,4.07,0.6949,6,3,0.5912,134.97
metal,steel,35.49,9.18,0.7901,7,2,0.2361,33.72
plastic,HDPE,29.35,2.34,0.5431,6,2,0.4985,30.03
plastic,PVC,9.39,3.12,0.6954,5,2,0.6452,13.77
plastic,HDPE,27.96,11.14,0.692,1,3,0.4695,31.55
plastic,PP,20.61,14.71,0.7055,1,4,0.5588,23.41
e_waste,batteries,13.82,3.14,0.891,9,0,0.4056,51.71
plastic,PET,23.16,22.71,0.4745,9,6,0.2766,20.32
glass,mixed_glass,24.73,12.57,0.7028,3,2,0.3639,2.83
metal,aluminum,24.86,2.24,0.9364,3,0,0.3575,119.64
e_waste,computers,4.55,0.2,0.9824,5,1,0.5319,91.65
e_waste,phones,1.4,6.37,0.6402,8,3,0.3991,125.26
plastic,PP,15.74,5.02,0.8575,8,3,0.3717,14.41
glass,colored_glass,15.51,3.95,0.7762,7,0,0.2577,7.82
organic,garden_waste,44.64,13.45,0.7675,1,3,0.1885,4.92
e_waste,phones,2.75,15.88,0.5859,6,1,0.4106,90.5
plastic,PP,21.81,13.36,0.6535,10,6,0.1257,13.98
plastic,mixed_plastic,31.13,27.76,0.4601,8,2,0.3561,8.18
e_waste,phones,2.75,1.66,0.8068,10,6,0.3042,97.53
plastic,PET,24.25,7.68,0.7264,9,4,0.3715,26.85
e_waste,batteries,7.33,5.32,0.7676,11,6,0.3465,58.13
plastic,HDPE,23.87,3.89,0.3884,7,3,0.787,31.97
e_waste,batteries,20.68,2.85,0.9154,7,0,0.5221,75.44
metal,brass,4.94,1.8,0.8055,7,4,0.6686,442.94
metal,aluminum,27.01,10.65,0.7225,4,3,0.6233,61.26
rubber,mixed_rubber,23.81,2.6,0.9135,6,5,0.5769,16.96
organic,food_waste,78.33,0.45,0.4783,3,2,0.895,5.86
organic,food_waste,42.76,6.89,0.7788,6,1,0.5015,6.48
textile,industrial_textile,24.04,5.32,0.8002,2,0,0.6544,10.91
plastic,PVC,12.49,2.7,0.9235,6,5,0.0688,9.54
plastic,PET,15.56,5.75,0.9683,12,1,0.5837,44.06
metal,steel,61.47,1.64,0.6461,6,4,0.3207,18.08
paper,cardboard,52.48,8.54,0.8202,9,0,0.1892,15.9
plastic,PET,32.26,0.8,0.6027,6,0,0.6101,37.39
textile,clothes,9.65,1.15,0.8731,11,4,0.3439,16.32
metal,copper,1.89,18.11,0.601,3,2,0.2882,412.44
metal,steel,27.1,12.39,0.5691,11,3,0.7407,18.21
plastic,PET,10.05,11.84,0.8831,9,0,0.6099,44.66
metal,tin,14.47,2.32,0.5254,11,1,0.5036,17.01
plastic,PET,19.06,14.95,0.5559,2,0,0.9145,39.8
paper,mixed_paper,49.72,3.23,0.1946,11,1,0.6754,6.19
plastic,HDPE,19.0,0.2,0.5933,11,1,0.4085,21.12
paper,newspaper,23.48,1.22,0.7071,4,2,0.4937,12.67
organic,food_waste,47.26,0.8,0.6032,8,1,0.2956,6.93
paper,newspaper,10.35,0.67,0.7367,8,3,0.5847,10.98
glass,clear_glass,42.61,1.35,0.512,1,6,0.4671,11.59
plastic,HDPE,37.22,12.41,0.8074,7,0,0.6364,27.09
metal,steel,24.2,7.87,0.9472,8,6,0.37,39.88
plastic,HDPE,18.91,15.5,0.8142,3,2,0.3497,24.5
rubber,tyres,33.56,15.27,0.8635,5,4,0.5525,23.72
paper,office_paper,20.1,3.21,0.8824,8,4,0.13,14.18
plastic,PET,17.29,7.71,0.7469,12,5,0.2111,37.45
plastic,PVC,27.47,3.54,0.7819,1,6,0.6045,9.01
e_waste,cables,5.78,1.51,0.8308,12,6,0.6326,97.64
paper,mixed_paper,19.79,10.24,0.674,10,0,0.4577,4.29
paper,cardboard,59.35,3.02,0.8379,11,2,0.37,14.8
organic,food_waste,32.57,1.57,0.73,1,3,0.3878,8.19
paper,mixed_paper,41.78,0.94,0.6999,7,3,0.2255,7.77
paper,office_paper,17.83,19.49,0.868,5,6,0.799,19.43
metal,tin,4.93,0.71,0.6766,12,4,0.6682,24.9
metal,steel,44.72,0.5,0.684,9,2,0.2691,27.55
rubber,tyres,60.58,1.0,0.7447,8,6,0.1782,26.72
paper,newspaper,10.94,7.72,0.7105,1,5,0.5321,8.09
plastic,PP,8.06,1.4,0.8814,11,5,0.6059,18.31
paper,newspaper,22.65,2.95,0.8765,6,4,0.9092,12.53
metal,aluminum,21.02,16.99,0.6559,2,0,0.631,111.62
e_waste,batteries,12.02,8.3,0.6272,11,6,0.3546,45.79
plastic,PET,19.06,4.74,0.7352,11,4,0.4817,26.1
e_waste,batteries,8.76,5.27,0.7768,6,1,0.4181,46.8
paper,cardboard,66.34,1.32,0.6302,8,1,0.6231,17.84
plastic,PET,22.62,4.18,0.5118,8,2,0.6546,34.38
metal,aluminum,14.64,1.39,0.9759,4,1,0.4407,94.01
e_waste,batteries,10.11,5.31,0.9532,9,4,0.3479,72.36
metal,steel,52.61,10.97,0.6564,12,3,0.6711,26.13
metal,aluminum,15.44,0.58,0.6715,12,1,0.2618,99.14
e_waste,computers,7.14,2.79,0.4555,9,4,0.4629,89.64
plastic,HDPE,14.31,3.73,0.4571,5,2,0.1321,18.77
plastic,PP,14.55,1.86,0.367,11,1,0.6542,17.22
plastic,PET,9.77,2.16,0.5451,12,6,0.6687,40.01
organic,food_waste,41.88,6.83,0.76,1,2,0.5854,6.82
plastic,PET,30.74,3.31,0.8441,5,1,0.5873,42.06
plastic,PET,30.88,3.02,0.8604,7,5,0.4002,46.28
plastic,HDPE,18.42,0.2,0.5277,7,5,0.5002,31.42
metal,tin,14.39,6.16,0.5656,9,1,0.2253,23.73
plastic,HDPE,36.43,6.7,0.6145,7,0,0.7814,35.54
metal,brass,8.58,8.87,0.5428,1,5,0.495,392.87
metal,steel,29.94,3.07,0.5417,2,3,0.9498,30.24
plastic,PP,14.33,4.1,0.7803,10,3,0.5381,15.95
organic,food_waste,28.78,0.48,0.9378,9,2,0.468,6.85
metal,aluminum,24.01,20.88,0.934,8,4,0.4936,156.88
plastic,PET,31.69,2.99,0.8539,6,4,0.2062,29.34
organic,garden_waste,15.51,4.19,0.8047,4,0,0.1166,6.16
organic,food_waste,57.23,0.4,0.8473,4,1,0.5754,6.7
paper,mixed_paper,61.31,7.45,0.9189,9,6,0.581,6.94
plastic,PET,13.34,8.82,0.7203,7,1,0.6585,34.76
plastic,PP,11.57,17.72,0.5238,2,6,0.5661,14.85
plastic,PET,23.5,13.92,0.9938,5,2,0.8045,38.02
metal,steel,38.37,1.41,0.7595,10,1,0.5202,31.15
plastic,PP,31.76,3.91,0.7895,8,4,0.4362,14.35
paper,cardboard,25.28,10.57,0.8445,11,4,0.5472,14.58
plastic,HDPE,34.14,1.88,0.7168,7,2,0.6611,28.61
paper,newspaper,19.9,6.08,0.9053,6,5,0.7959,8.31
plastic,PET,19.33,6.29,0.8244,12,0,0.3685,27.13
plastic,HDPE,32.07,9.48,0.7195,7,0,0.2027,22.79
e_waste,phones,2.14,5.78,0.8397,2,4,0.1826,96.26
organic,food_waste,29.6,0.95,0.868,5,4,0.6717,7.33
plastic,HDPE,16.45,15.52,0.68,8,4,0.331,25.89
paper,cardboard,30.27,1.73,0.6194,5,5,0.6206,14.01
plastic,PET,25.82,21.89,0.4282,5,6,0.2946,20.52
metal,aluminum,10.39,19.34,0.392,11,3,0.6899,90.04
glass,mixed_glass,34.11,0.59,0.9159,6,3,0.6097,7.82
metal,steel,77.36,3.31,0.8374,4,6,0.534,22.38
plastic,PP,18.38,9.41,0.4514,2,6,0.6637,19.72
plastic,mixed_plastic,50.15,1.07,0.6123,5,0,0.3889,13.04
metal,tin,8.51,0.2,0.6871,10,3,0.788,30.05
metal,brass,6.75,9.81,0.7055,4,6,0.5678,223.03
plastic,HDPE,15.64,4.26,0.4377,6,0,0.7752,29.54
textile,industrial_textile,42.9,2.07,0.6981,8,6,0.2776,6.76
paper,newspaper,23.5,0.25,0.8293,12,5,0.3612,12.1
plastic,PP,26.87,10.08,0.9161,10,1,0.2956,17.5
metal,aluminum,18.52,1.42,0.7907,4,4,0.3554,87.31
paper,newspaper,20.22,1.96,0.82,2,3,0.1434,11.32
metal,brass,3.22,6.31,0.539,9,2,0.6392,313.39
paper,cardboard,44.74,2.74,0.8459,4,4,0.3061,13.76
e_waste,computers,8.76,5.07,0.5049,5,5,0.4817,62.51
plastic,PP,11.31,16.34,0.6495,2,6,0.6994,19.92
plastic,PET,13.95,2.0,0.6648,10,2,0.6,27.54
metal,aluminum,10.37,3.91,0.6858,2,1,0.4998,105.75
metal,aluminum,17.1,13.34,0.6118,5,6,0.3798,74.98
plastic,PP,14.11,15.18,0.7427,5,2,0.457,10.63
organic,food_waste,48.17,17.68,0.9257,1,5,0.752,5.05
plastic,PET,26.31,8.27,0.8091,10,5,0.3908,27.31
paper,cardboard,40.73,4.59,0.9385,8,0,0.3901,12.78
glass,clear_glass,21.62,0.75,0.9022,7,2,0.606,9.3
metal,aluminum,20.81,40.63,0.8321,3,0,0.37,133.83
metal,steel,63.67,7.48,0.5246,1,4,0.4828,30.29
plastic,HDPE,26.38,2.34,0.8056,1,5,0.3865,34.69
paper,mixed_paper,33.41,15.66,0.672,8,3,0.3113,5.28
plastic,PVC,25.26,2.98,0.6547,9,2,0.6714,10.64
glass,mixed_glass,44.18,0.94,0.7054,10,6,0.7236,4.98
organic,food_waste,24.72,18.23,0.8901,10,0,0.4674,3.84
e_waste,computers,5.72,1.97,0.9193,5,0,0.5397,83.38
rubber,mixed_rubber,17.8,1.79,0.6544,1,2,0.5049,15.88
e_waste,computers,14.36,0.69,0.6766,3,6,0.581,64.6
e_waste,mixed_ewaste,8.35,38.83,0.6751,10,6,0.7004,71.36
e_waste,cables,3.57,2.94,0.6327,10,3,0.4529,42.9
glass,colored_glass,13.71,20.89,0.8306,7,6,0.4893,7.75
e_waste,phones,4.4,0.8,0.8226,1,6,0.5823,81.77
textile,clothes,14.58,9.77,0.7022,10,4,0.3455,11.75
plastic,mixed_plastic,29.2,12.83,0.5295,10,0,0.4899,6.82
paper,office_paper,14.36,1.7,0.4968,3,6,0.2085,9.14
paper,cardboard,31.09,16.84,0.8612,10,4,0.1959,11.4
e_waste,mixed_ewaste,9.68,15.97,0.8001,8,0,0.4494,96.95
plastic,PP,8.92,8.95,0.4435,11,5,0.3433,14.96
e_waste,batteries,4.81,1.71,0.7951,8,2,0.2165,54.45
e_waste,phones,4.99,2.54,0.887,2,5,0.5938,111.29
textile,industrial_textile,29.13,1.76,0.7951,8,1,0.3417,9.0
plastic,PET,15.96,9.7,0.9537,2,0,0.4825,38.6
glass,clear_glass,14.77,11.73,0.6769,4,3,0.2391,7.58
e_waste,computers,3.34,0.2,0.7313,11,3,0.592,71.99
textile,clothes,15.7,6.84,0.7334,12,6,0.6188,19.79
organic,garden_waste,20.12,8.11,0.6997,6,0,0.5924,3.73
paper,cardboard,27.97,0.2,0.7052,4,6,0.2205,14.39
paper,newspaper,16.46,1.21,0.7878,5,1,0.4599,6.56
metal,steel,33.29,7.68,0.3481,3,6,0.7755,25.89
rubber,tyres,29.91,19.89,0.5612,7,4,0.4202,22.07
plastic,PET,25.93,2.43,0.9,6,2,0.543,40.95
glass,colored_glass,11.64,17.2,0.4498,1,6,0.3422,5.13
e_waste,phones,4.55,17.44,0.7686,8,2,0.5275,129.27
plastic,PVC,11.65,0.61,0.6988,8,4,0.3417,10.81
plastic,PET,44.15,12.88,0.7853,9,0,0.6442,29.57
metal,tin,6.43,9.9,0.8482,12,0,0.3674,29.13
e_waste,mixed_ewaste,11.08,8.04,0.7225,9,2,0.8486,95.47
paper,cardboard,47.47,2.43,0.9093,9,1,0.2116,15.11
metal,brass,6.65,6.0,0.5837,3,1,0.5751,278.62
glass,colored_glass,33.27,4.55,0.8356,6,2,0.6009,8.94
plastic,PET,29.66,2.8,0.2854,6,4,0.0569,29.6
organic,food_waste,82.31,22.04,0.7866,12,0,0.7548,6.33
plastic,HDPE,58.32,8.38,0.6315,6,5,0.4897,26.6
metal,tin,11.49,36.63,0.7635,9,5,0.5919,14.84
metal,brass,7.19,3.64,0.4653,7,5,0.5804,266.19
paper,cardboard,52.73,6.04,0.4937,1,1,0.6092,16.81
plastic,PVC,6.06,8.25,0.9353,12,6,0.4694,16.33
e_waste,computers,6.38,10.83,0.6197,9,0,0.315,114.81
plastic,mixed_plastic,38.75,4.15,0.6446,3,0,0.5617,10.2
plastic,HDPE,26.08,0.26,0.8104,1,5,0.4167,28.15
plastic,PET,8.49,6.58,0.9397,12,5,0.2053,28.96
plastic,PET,22.64,5.48,0.6443,4,0,0.2287,19.55
textile,clothes,15.41,5.73,0.8132,1,2,0.3604,20.07
metal,steel,19.3,6.85,0.7096,8,2,0.2056,32.93
rubber,mixed_rubber,31.2,9.68,0.4866,1,5,0.3658,10.43
plastic,HDPE,24.14,5.09,0.7117,3,3,0.438,18.33
metal,brass,4.48,0.77,0.4669,11,4,0.6139,244.57
plastic,PET,10.76,11.84,0.6927,1,0,0.6745,33.47
metal,aluminum,16.58,1.52,0.7741,10,6,0.6142,88.66
e_waste,phones,3.53,15.93,0.4876,8,3,0.4162,123.39
paper,cardboard,43.55,13.7,0.7391,4,4,0.8356,15.71
plastic,HDPE,12.29,13.86,0.66,4,3,0.2917,17.69
paper,mixed_paper,47.98,6.02,0.3759,6,1,0.5915,8.78
paper,office_paper,12.38,30.49,0.6043,7,4,0.2724,16.18
textile,clothes,19.0,10.78,0.5153,11,2,0.4078,6.57
textile,industrial_textile,46.4,0.54,0.8589,4,1,0.7071,4.94
paper,mixed_paper,28.42,4.87,0.7702,8,3,0.6727,13.19
e_waste,batteries,7.27,22.76,0.7003,9,2,0.5624,50.22
e_waste,phones,1.49,4.36,0.9397,1,6,0.3633,155.16
plastic,mixed_plastic,44.66,2.06,0.659,11,4,0.3308,14.29
glass,clear_glass,11.93,6.66,0.7112,12,2,0.5597,9.68
metal,brass,7.84,9.52,0.926,2,0,0.6462,349.27
e_waste,computers,12.72,2.67,0.6234,4,2,0.4331,85.4
textile,industrial_textile,40.78,8.16,0.8613,10,0,0.4853,11.19
metal,brass,4.48,7.85,0.6854,10,1,0.3861,317.3
e_waste,cables,6.26,4.67,0.8706,2,1,0.6841,78.88
